"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","117/4315","200/9418",0.585,1.27683198146002,3.63870467085182,0.000184408736714207,0.00138110373028513,0.00138110373028513,"FCGR2A/IL6/TRADD/TUBA4A/BRK1/TMBIM6/TUBA8/ROCK1/FADD/CLDN1/MYO1C/CDC42/TUBA1C/MAPK14/NFKBIA/ARPC5/CXCL8/SEC24A/FOS/MYO5B/PTPN11/ITGB1/MYO6/TJP1/PTPN6/TUBB6/FYN/TAB1/NCKAP1/TUBB4B/RIPK1/SRC/CHUK/CLDN7/NCL/ARPC1B/TNFRSF1A/MAPK1/PAK3/ARPC2/ARHGEF11/TLR5/GAPDH/CYCS/MYH10/WASF3/ACTR3/TUBB8/MYO1B/ABI1/FAS/MYO1G/TRAF2/ARHGEF2/PAK2/MAPK3/FASLG/F2/TAB3/RAC1/ACTR2/ARHGEF1/TUBB3/NHERF1/IKBKG/CLDN16/EZR/MAPK13/CLDN14/WASF2/SEC24D/NCKAP1L/MYO5C/WASL/ARF6/TNFSF10/RHOA/MYH9/ABL1/HCLS1/CASP4/CLDN23/CASP8/ARHGEF12/TIRAP/TUBA1B/WIPF2/BAIAP2/RAB1A/PAK1/GNA12/ARPC3/MYO1D/ARPC5L/NFKBIB/ACTB/IRAK4/CASP1/ACTR3C/ACTG1/BAX/MYO5A/CYTH1/IL1R1/WIPF1/IL18/GNA13/ARF1/RPS3/CYTH3/NFKB1/TNFRSF10B/TAB2/BAIAP2L1/TMED10/BAK1/CASP7",117
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","50/4315","75/9418",0.666666666666667,1.45507918115102,3.63838226690169,0.000207589846901002,0.00150983280149053,0.00150983280149053,"TOP2B/BRCA1/XPA/TOP2A/PIK3CA/FADD/BBC3/PIK3R1/GSTO2/PMAIP1/PDPK1/PIK3CB/MAPK1/CDKN2A/CYCS/GSTO1/GSTM4/GSTP1/FAS/MGST2/MAPK3/FASLG/GSTA4/PIK3R2/POLH/SLC31A1/XIAP/MGST1/CDKN1A/BIRC5/GSTA5/BCL2L1/ATP7B/MDM2/GSTA1/ERBB2/GSTM2/CASP8/ERCC1/BIRC2/REV3L/ABCC2/PIK3CD/ATM/AKT2/BAX/GSTM1/MSH6/BAK1/MSH2",50
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","28/4315","37/9418",0.756756756756757,1.65171150292819,3.65229275370878,0.000210175588843853,0.00150983280149053,0.00150983280149053,"KRAS/DDB2/TPM3/GADD45B/RXRA/MAPK1/TFG/CCND1/TCF7L1/MAPK3/CDKN1A/BRAF/CCDC6/MAP2K1/NRAS/TCF7L2/NCOA4/PPARG/PAX8/CDH1/GADD45A/CTNNB1/BAX/TCF7/MAP2K2/MYC/RXRG/BAK1",28
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","38/4315","54/9418",0.703703703703704,1.53591691343719,3.6315961079149,0.000221059122462734,0.00155625622213765,0.00155625622213764,"CTH/GSS/MAT2A/AGXT2/MTAP/MPST/TST/LACC1/MTR/BCAT2/DNMT3B/LDHA/AHCYL1/MAT1A/MAT2B/PHGDH/GOT2/ADI1/MDH2/DNMT3A/GCLM/APIP/AHCY/SMS/PSAT1/AHCYL2/ENOPH1/GCLC/MRI1/KYAT1/AMD1/CISD1/DNMT1/BHMT2/MDH1/BCAT1/SDSL/TAT",38
"Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","101/4315","170/9418",0.594117647058824,1.29673232908459,3.59004024099812,0.00022595371055463,0.00155952364931823,0.00155952364931823,"FZD4/SMAD2/PLCG2/ARID2/PIK3CA/KRAS/SHC1/DDB2/AXIN1/PIK3R1/GSTO2/PHF10/ARID1B/TGFB2/GAB1/GADD45B/SOS2/PIK3CB/MET/SOS1/KEAP1/ACTL6A/E2F1/HMOX1/E2F3/LRP5/CSNK1A1/MAPK1/CDKN2A/TGFB1/GSTO1/RAF1/SMARCD1/SMAD3/CDK4/LRP6/GSTM4/MTOR/PTEN/GSTP1/NFE2L2/CCND1/MGST2/TCF7L1/NQO1/MAPK3/GSTA4/FZD1/WNT2B/PIK3R2/SMARCC1/SMAD4/EGFR/ACTL6B/MGST1/TGFB3/FRAT1/TXNRD1/DVL2/IGF1R/CDKN1A/GSTA5/BRAF/DVL1/RPS6KB1/BCL2L1/WNT10B/SMARCD3/MAP2K1/NRAS/ARID1A/GSTA1/TCF7L2/GSTM2/CDK6/SMARCD2/WNT11/RPS6KB2/ACTB/SMARCE1/PIK3CD/SMARCA4/GADD45A/TGFBR1/SHC2/ACTG1/FZD7/APC/CTNNB1/AKT2/BAX/TCF7/FZD5/GSTM1/PRKCG/TGFBR2/MAP2K2/TERC/MYC/FZD3/BAK1",101
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","94/4315","157/9418",0.598726114649682,1.30679085695729,3.56448833430015,0.000251059247283687,0.00169947798161265,0.00169947798161265,"NDUFS2/NDUFV2/IL6/NDUFC1/PRKAG2/PIK3CA/PRKAG1/CDC42/MAPK14/CXCL8/FOS/NDUFB1/PIK3R1/SDHC/NDUFB10/MLXIPL/COX7A2L/COX5B/NDUFA5/COXFA4/CEBPA/PIK3CB/RXRA/MLX/COX5A/IRS2/MAP3K11/PRKAA1/TNFRSF1A/UQCR10/TGFB1/NDUFA11/NDUFAB1/NDUFS5/CYCS/ADIPOR1/ERN1/COX4I1/ITCH/FAS/NDUFV3/TRAF2/CYP2E1/ADIPOR2/IL6R/FASLG/NDUFS3/RAC1/PIK3R2/NDUFB5/NDUFS7/PRKAB2/NDUFA7/NDUFA1/COX6A1/MAPK13/COX7C/COX8A/XBP1/UQCRC2/COXFA4L2/NDUFB6/NDUFS4/UQCR11/BCL2L11/IRS1/CASP8/COX6B2/COX6C/PPARG/NR1H3/PPARA/COX7A2/MLXIP/PIK3CD/NDUFA10/SDHB/ATF4/NDUFS8/UQCRC1/LEPR/AKT2/BAX/COX7B/NDUFB7/NDUFB11/INSR/SREBF1/NFKB1/NDUFB4/CYC1/NDUFC2-KCTD14/GSK3A/CASP7",94
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","32/4315","44/9418",0.727272727272727,1.58735910671021,3.5908847895157,0.000264068326027734,0.00175381227852382,0.00175381227852382,"APEX1/TDG/PARP3/HMGB1/PCNA/POLD3/MPG/POLD1/POLG2/POLE/ADPRS/NEIL2/NEIL3/RFC5/POLD4/OGG1/UNG/MUTYH/RFC1/PARP2/POLB/NTHL1/FEN1/RFC3/PARP1/POLE2/TDP1/PNKP/RFC2/POLD2/RFC4/SMUG1",32
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","29/4315","39/9418",0.743589743589744,1.6229729328223,3.58473548009801,0.000273262120346054,0.00175789808327762,0.00175789808327762,"CTH/CHDH/MAT2A/ALDH1L2/MTR/SHMT1/ST20-MTHFS/DLD/AHCYL1/MAT1A/MAT2B/SARDH/GCSH/GART/MTHFD1L/DHFR2/ALDH7A1/AHCY/GLDC/MTHFD2/AHCYL2/DHFR/SHMT2/MTHFR/MTHFD2L/BHMT2/ATIC/MTHFS/AMT",29
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","97/4315","163/9418",0.595092024539877,1.29885902366548,3.5392061916195,0.000274671575512128,0.00175789808327762,0.00175789808327762,"NFATC2/IL6/CREB3L3/PIK3CA/TYK2/FADD/MAP2K6/KRAS/MAPK14/NFKBIA/PCNA/CXCL8/DDB2/FOS/YWHAZ/PIK3R1/MAP2K3/IKBKE/MAP2K4/TGFB2/TAB1/SOS2/PIK3CB/SOS1/TBK1/SRC/E2F1/CHUK/STAT1/E2F3/MAP2K7/MAPK1/JAK1/TGFB1/CCNA2/TRAF3/CYCS/RAF1/SMAD3/STAT6/CDK2/DDX3X/FAS/STAT5A/MAPK3/FASLG/IFNAR1/CREB3L4/PIK3R2/SMAD4/MAVS/SLC10A1/IKBKG/TLR3/STAT3/RIGI/MAPK13/YWHAQ/TGFB3/JAK2/YWHAB/EP300/CREB5/STAT2/CDKN1A/BIRC5/TICAM1/CREB1/BRAF/MAP2K1/NRAS/IRF3/STAT5B/CASP8/TIRAP/CCNE2/IRAK4/PIK3CD/ATF4/TGFBR1/CREB3L2/CASP10/AKT2/BAX/PRKCG/VDAC3/TGFBR2/CREBBP/MAP2K2/DDB1/STAT4/MYC/NFATC3/MAP3K1/NFKB1/TAB2/PTK2B",97
"Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","133/4315","234/9418",0.568376068376068,1.24054827623773,3.42632173602009,0.000398704968676428,0.0025028352944264,0.0025028352944264,"ACSL5/NDUFS2/LIPE/NDUFV2/ATP5PB/KDM3B/NDUFC1/PRKAG2/CREB3L3/PRKAG1/ATP5F1A/CPT1A/PRDM16/COX20/KRAS/ADCY5/MAPK14/ATP5F1B/ATP5MG/NDUFAF3/NDUFB1/MAP2K3/SDHC/NDUFB10/ARID1B/COX7A2L/NDUFAF5/COX5B/MGLL/ACSL6/SLC25A20/NDUFA5/AKT1S1/COA4/COXFA4/SOS2/SOS1/ACTL6A/GNAS/CPT2/COX5A/PRKAA1/NDUFAF6/UQCR10/FRS2/ACSL3/NDUFA11/NDUFAB1/ACSL1/NDUFS5/SMARCD1/RPS6KA1/ATP5MC2/MTOR/COX4I1/ADCY9/KDM1A/NDUFV3/ADCY10/ATP5MGL/NDUFS3/CREB3L4/SMARCC1/NDUFB5/NDUFS7/TSC1/MLST8/PRKAB2/KDM3A/PPARGC1A/NDUFA7/NDUFA1/COX6A1/ACTL6B/MAPK13/COX14/ATP5F1E/CREB5/COX7C/COX8A/RHEB/ATP5PD/UQCRC2/COX11/CREB1/COXFA4L2/RPS6KB1/SMARCD3/NDUFB6/NDUFS4/NRAS/UQCR11/ARID1A/ATP5F1D/COX19/RPS6KA3/COX6B2/COX6C/NDUFAF2/COA6/COX17/SMARCD2/PPARG/RPS6KB2/COA7/COX7A2/ACTB/COX15/ATP5MC3/SMARCE1/COX16/NDUFA10/SMARCA4/SDHB/NDUFS8/ZNF516/UQCRC1/RPS6/ACTG1/CREB3L2/PLIN1/COX7B/RPTOR/NDUFB7/KLB/NDUFAF4/NDUFB11/COA1/PRKACB/PNPLA2/NDUFB4/CYC1/NDUFC2-KCTD14",133
"Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","10/4315","10/9418",1,2.18261877172654,3.44056696412044,0.000405288669836093,0.0025028352944264,0.0025028352944264,"MPST/TST/BPNT2/BPNT1/PAPSS2/SELENBP1/SQOR/PAPSS1/SUOX/ETHE1",10
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","49/4315","75/9418",0.653333333333333,1.425977597528,3.40571355741481,0.000494205715576952,0.00299931744626013,0.00299931744626012,"CHEK2/AIFM2/SHISA5/TP73/PPP1R13L/ZNF385A/CCND3/DDB2/CHEK1/BBC3/PMAIP1/CDK1/GADD45B/SIVA1/THBS1/CDKN2A/SESN1/CYCS/PPM1D/CDK4/CCNB1/RRM2/PTEN/CDK2/CCND1/FAS/CCNB2/MDM4/RRM2B/ATR/SIAH1/SERPINE1/TP53I3/SFN/CDKN1A/BCL2L1/MDM2/IGF1/SESN2/CASP8/CDK6/CCNE2/PERP/GADD45A/ATM/BAX/EI24/PIDD1/TNFRSF10B",49
"Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","40/4315","59/9418",0.677966101694915,1.47974154015358,3.39901051661716,0.000522908448867764,0.00311972498307547,0.00311972498307547,"NME2/NT5C/DCTD/UPP1/DPYD/ENPP3/NT5DC4/DCTPP1/NUDT2/NME1/CMPK1/NT5C3A/NT5M/UPP2/RRM1/UMPS/RRM2/ENTPD6/UCK1/CDA/RRM2B/DHODH/CTPS1/TK2/NT5C2/AK9/DTYMK/NT5E/TYMP/NME7/NME6/CAD/CMPK2/ENTPD8/UPB1/ENTPD5/UCK2/DCK/HDDC2/ENPP1",40
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","127/4315","224/9418",0.566964285714286,1.23746689289853,3.30756760987066,0.000610991176968975,0.00358448157155132,0.00358448157155132,"ITGAL/CHEK2/SMAD2/SLC25A4/NFATC2/TRRAP/IL6/CREB3L3/PIK3CA/ANAPC15/CRTC3/CDC26/CCND3/LTBR/KRAS/ADCY5/NFKBIA/ESPL1/CHEK1/CDC27/FOS/EGR1/PIK3R1/BUB3/ANAPC5/CD3E/DLG1/NRP1/MAP2K4/TGFB2/LCK/RAN/PIK3CB/E2F1/CHUK/RELB/ANAPC2/KAT5/E2F3/TNFRSF1A/MAPK1/CDKN2A/JAK1/TGFB1/CCNA2/FDPS/SMAD3/IL1R2/CDK4/TLN2/VDAC1/PTEN/ADCY9/CDK2/CCND1/IL15RA/CCNB2/GPS2/STAT5A/ETS2/CANX/MAPK3/CREB3L4/ATR/ANAPC1/PIK3R2/POLB/SMAD4/ANAPC10/IKBKG/XIAP/TLN1/PPP3R1/KAT2B/MAP3K3/CDKN2C/TGFB3/ANAPC4/EP300/ANAPC7/CDC23/CREB5/TBP/CDKN1A/ELK4/CDKN2B/CREB1/BCL2L1/MAP2K1/NRAS/STAT5B/NFKB2/SLC2A1/XPO1/CALR/CCNE2/CRTC1/BUB1B/CRTC2/PIK3CD/TCF3/ATF4/TGFBR1/ATM/NFYB/VDAC2/CREB3L2/VAC14/AKT2/BAX/VDAC3/IL1R1/ANAPC13/TGFBR2/CREBBP/MAP2K2/MYC/ANAPC16/NFATC3/PRKACB/PPP3CC/SRF/MAP3K1/NFKB1/ZFP36/IL15/MAD1L1",127
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","53/4315","83/9418",0.63855421686747,1.39372042050008,3.31286490646893,0.000678270779520893,0.00391395597362876,0.00391395597362876,"PEX2/ACSL5/EPHX2/DHRS4/PECR/EHHADH/SCP2/ACAA1/PXMP4/PAOX/NUDT7/SOD2/ACSL6/PEX11B/MPV17/SLC25A17/ABCD1/GNPAT/PEX16/ACSL3/ACSL1/AGXT/ACOT8/PRDX1/MPV17L2/PEX14/CRAT/IDH1/PMVK/PEX10/PXMP2/MVK/CAT/ACOX3/PEX6/HSD17B4/ACOX1/AGPS/PRDX5/GSTK1/ABCD3/PHYH/PEX1/ECH1/ECI2/HMGCL/AMACR/ACOX2/PIPOX/MLYCD/PEX12/NUDT12/CROT",53
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","99/4315","170/9418",0.582352941176471,1.27105446118192,3.2793744656915,0.000695310638385438,0.00394757007599475,0.00394757007599475,"RAB8B/RAP1A/CGN/PRKAG2/NEDD4L/TUBA4A/PARD6A/MYL12A/PPP2R1B/PRKAG1/TUBA8/ROCK1/CLDN1/CDC42/TUBA1C/ARPC5/PCNA/RUNX1/ITGB1/DLG1/TJP1/HSPA4/F11R/SRC/SYNPO/PRKAA1/CLDN7/RAPGEF6/ARPC1B/MAP2K7/ARPC2/NEDD4/MYH10/PPP2R2A/AMOTL2/ACTR3/EPB41L4B/CDK4/POPDC1/STK11/ACTN1/DLG2/PRKCI/CCND1/RAP2C/AFDN/ARHGEF2/PARD6B/PPP2R1A/RAC1/MYL12B/ACTR2/NF2/NHERF1/PRKAB2/CLDN16/EZR/VASP/CLDN14/TJP2/CFTR/PPP2R2D/CRB3/AMOTL1/RHOA/MYH9/HCLS1/PALS1/RAPGEF2/RAB8A/LLGL2/CLDN23/ERBB2/ARHGAP17/CGNL1/WHAMM/GATA4/PARD3/SYMPK/TUBA1B/LLGL1/ARPC3/ARPC5L/ACTB/PRKCE/ACTN4/RDX/ACTR3C/TJAP1/WAS/ACTG1/YBX3/TJP3/RAB13/PPP2CB/PRKACB/MAP3K1/MPDZ/MARVELD3",99
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","149/4315","268/9418",0.555970149253731,1.2134708842808,3.26008857774611,0.000707271146733262,0.00395173720079537,0.00395173720079537,"GPR37/SLC39A6/NDUFS2/CAMK2B/NDUFV2/SLC25A4/SLC39A14/ATP5PB/NDUFC1/TUBA4A/ATP5F1A/PSMD7/UBA52/ADRM1/TUBA8/ADCY5/TUBA1C/ATP5F1B/UBB/NDUFB1/CALM3/GNAL/SDHC/MAOA/NDUFB10/PSMC6/COX7A2L/KLC1/PSMD9/TUBB6/COX5B/PSMD3/PSMA6/NDUFA5/COXFA4/TUBB4B/KEAP1/GNAS/PSMB4/COX5A/UCHL1/UQCR10/PSMB2/PSMD1/SLC11A2/ITPR1/SEM1/NDUFA11/NDUFAB1/NDUFS5/CYCS/CAMK2G/ATP5MC2/MFN2/MFN1/TUBB8/ERN1/TXN2/COX4I1/VDAC1/KIF5C/SNCAIP/KIF5A/NFE2L2/SLC39A1/ITPR2/PSMC2/NDUFV3/PSMD8/CALM1/PSMA4/NDUFS3/PPIF/GNAI1/GNAI2/UBE2L6/SLC39A8/PARK7/NDUFB5/TUBB3/NDUFS7/PSMA7/NDUFA7/NDUFA1/COX6A1/PSMD12/TRAP1/MAOB/ATP5F1E/SLC39A9/SLC39A10/COX7C/DUSP1/UBA7/COX8A/XBP1/ATP5PD/UQCRC2/COXFA4L2/BCL2L1/SLC39A5/GNAI3/CAMK2D/PSMA2/PSMB1/NDUFB6/NDUFS4/UBE2J1/UQCR11/UBA1/ATP5F1D/KLC4/UBE2L3/COX6B2/COX6C/TUBA1B/CALML4/HTRA2/PSMB7/PSMA1/COX7A2/ATP5MC3/UBE2G1/KIF5B/SLC39A11/PSMD2/NDUFA10/SDHB/ATF4/NDUFS8/UQCRC1/VDAC2/PSMA3/BAX/COX7B/TXN/NDUFB7/SLC39A13/VDAC3/NDUFB11/PRKACB/ITPR3/NDUFB4/CYC1/NDUFC2-KCTD14/PSMC3/PSMB6/PSMD4/PSMA5",149
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","199/4315","368/9418",0.540760869565217,1.18027482492821,3.24390855665605,0.000725583705398006,0.00399071037968903,0.00399071037968903,"NDUFS2/OPTN/PIK3R4/NUP210L/DNALI1/NDUFV2/ATP5PB/NDUFC1/TUBA4A/HNRNPA1L2/RANBP2/TOMM40/NUP155/ATP5F1A/PSMD7/ADRM1/ACTR1B/TUBA8/MAP2K6/ATG101/TUBA1C/MAPK14/ATP5F1B/SQSTM1/CHMP2B/NXT2/NDUFB1/MAP2K3/GPX3/SDHC/NDUFB10/NUP88/PSMC6/COX7A2L/KLC1/PSMD9/TUBB6/COX5B/PSMD3/PSMA6/HNRNPA1/DNAH11/NDUFA5/TARDBP/COXFA4/GPX7/TUBB4B/GPX1/TBK1/HNRNPA2B1/SPG11/PSMB4/COX5A/DNAH9/POM121/POM121C/PFN4/TNFRSF1A/UQCR10/PSMB2/PSMD1/SEM1/NDUFA11/NDUFAB1/ANG/NDUFS5/CYCS/NUP58/ATXN2/ATP5MC2/DERL1/TUBB8/DCTN1/SMCR8/ERN1/MTOR/COX4I1/VDAC1/KIF5C/NRBF2/KIF5A/WDR41/ALS2/TOMM40L/PSMC2/NDUFV3/PSMD8/TRAF2/PSMA4/FUS/VAPB/RAE1/NDUFS3/SEH1L/RAC1/NDUFB5/C9orf72/TUBB3/DNAL1/NDUFS7/NDC1/PSMA7/ULK1/NDUFA7/NUP214/NDUFA1/COX6A1/PPP3R1/PSMD12/MAPK13/DCTN4/SLC1A2/SRSF3/ATP5F1E/COX7C/CAT/NXF1/DNAI1/COX8A/XBP1/ATP5PD/PIK3C3/UQCRC2/UBQLN2/COXFA4L2/BCL2L1/PSMA2/PSMB1/NDUFB6/NDUFS4/UQCR11/SIGMAR1/ANXA7/FIG4/ATP5F1D/RAB8A/KLC4/GLE1/ACTR10/ATG2B/ATXN2L/ATG2A/MAP1LC3B/COX6B2/COX6C/PFN2/NUP205/DCTN3/DNAH5/TUBA1B/NUP210/WIPI2/RAB1A/TANK/PSMB7/NUP43/AMBRA1/VCP/PSMA1/COX7A2/ACTR1A/ACTB/ATP5MC3/CASP1/SEC13/KIF5B/PSMD2/NDUFA10/SDHB/ATF4/NDUFS8/UQCRC1/ACTG1/WIPI1/PSMA3/ALYREF/BAX/COX7B/NDUFB7/NUP85/SRSF7/NUP35/GPX2/NDUFB11/DCTN6/ATG14/PPP3CC/ITPR3/NUP160/HDAC6/NDUFB4/CYC1/NDUFC2-KCTD14/PSMC3/ANXA11/PSMB6/SETX/PSMD4/PSMA5",199
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","82/4315","138/9418",0.594202898550725,1.29691840059113,3.23099710313395,0.000842365934522899,0.00449860703537816,0.00449860703537816,"FCGR2A/NFATC2/IL6/PIK3CA/ELMO1/PTK2/ROCK1/MAP2K6/CDC42/MAPK14/NFKBIA/ARPC5/CXCL8/FN1/FOS/PIK3R1/MAP2K3/ITGB1/MAP2K4/TAB1/LCK/PIK3CB/TBK1/SRC/CHUK/ARPC1B/MAP2K7/MAPK1/GIT2/ARPC2/RPS6KA1/ACTR3/PIP5K1B/GNAQ/TRAF2/BCAR1/MAPK3/PIP5K1A/RAC1/PIK3R2/ACTR2/DOCK1/ARHGEF1/IKBKG/MAPK13/WASF2/RHOG/PXN/TICAM1/WASL/ARF6/MAP2K1/RHOA/RAC3/IRF3/RPS6KA3/ARHGEF28/ARHGEF12/WIPF2/BAIAP2/ARPC3/CRKL/ARPC5L/ACTB/IRAK4/CASP1/PIK3CD/ACTR3C/WAS/ACTG1/AKT2/CRK/WIPF1/IL18/MAP2K2/VAV2/NFATC3/ITGA5/SKAP2/NFKB1/TAB2/PTK2B",82
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","72/4315","119/9418",0.605042016806723,1.32057606356563,3.23608819883795,0.000843488819133405,0.00449860703537816,0.00449860703537816,"CYLD/NOD2/IL6/TRADD/CREB3L3/MAP3K8/PIK3CA/FADD/MAP2K6/MAPK14/NFKBIA/FOS/TNFAIP3/PIK3R1/MAP2K3/CSF1/MAP2K4/MLKL/TAB1/RIPK1/PIK3CB/CHUK/BCL3/CX3CL1/MAP2K7/TNFRSF1A/MAPK1/CFLAR/TRAF3/CXCL10/IRF1/BAG4/ITCH/FAS/TRAF2/MMP14/VCAM1/MAPK3/TAB3/CXCL6/CREB3L4/FRMD8/DNM1L/PIK3R2/IKBKG/CXCL2/XIAP/CCL20/CEBPB/MAPK13/CXCL1/JUNB/CREB5/CREB1/TRAF1/MAP2K1/CASP8/VEGFD/DAB2IP/ADAM17/BIRC2/RPS6KA4/PIK3CD/ATF4/CREB3L2/CASP10/AKT2/RHBDF2/NFKB1/TAB2/IL15/CASP7",72
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","25/4315","34/9418",0.735294117647059,1.60486674391657,3.24892037199988,0.00096241323409191,0.00505626057313959,0.00505626057313959,"CLOCK/PRKAG2/RORA/NR1D2/PRKAG1/NR1D1/SKP1/PRKAA1/CSNK1E/BTRC/DBP/PRKAB2/FBXW11/PER1/NPAS2/BHLHE41/CRY2/CREB1/PER2/CSNK1D/PER3/BHLHE40/FBXL3/RBX1/CUL1",25
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","47/4315","73/9418",0.643835616438356,1.40524770234448,3.19614327542034,0.00103340871476948,0.00526918020299013,0.00526918020299013,"PLCG2/PIK3CA/KRAS/DDB2/PIK3R1/PDPK1/GADD45B/FOXO3/SOS2/PIK3CB/MET/SOS1/RXRA/E2F1/E2F3/MAPK1/CDKN2A/RAF1/CDK4/KIF5C/KIF5A/CCND1/STAT5A/MAPK3/PIK3R2/EGFR/STAT3/CDKN1A/BRAF/MAP2K1/NRAS/ERBB2/STAT5B/FHIT/CDK6/EML4/KIF5B/PIK3CD/GADD45A/RASSF5/AKT2/BAX/RARB/PRKCG/MAP2K2/RXRG/BAK1",47
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","91/4315","156/9418",0.583333333333333,1.27319428350715,3.16384660816133,0.00104201964534599,0.00526918020299013,0.00526918020299013,"EIF2AK2/TRADD/SCARB1/PIK3CA/PPP2R1B/TYK2/FADD/KRAS/CLDN1/NFKBIA/YWHAZ/PIK3R1/IKBKE/SOS2/RIPK1/PIK3CB/SOS1/RXRA/TBK1/E2F1/CHUK/STAT1/CLDN7/E2F3/TNFRSF1A/MAPK1/RSAD2/JAK1/CFLAR/TRAF3/CYCS/RAF1/CXCL10/PPP2R2A/CDK4/CDK2/CCND1/FAS/TRAF2/PSME3/IFIT1/MAPK3/PPP2R1A/FASLG/IFNAR1/PIK3R2/MAVS/OAS3/IKBKG/EGFR/CLDN16/TLR3/OAS1/STAT3/RIGI/MX2/YWHAQ/CLDN14/YWHAB/LDLR/IFIT1B/STAT2/CDKN1A/YWHAH/PPP2R2D/TICAM1/BRAF/MAP2K1/NRAS/IRF3/CLDN23/EIF3E/CASP8/CDK6/NR1H3/PPARA/PIAS1/PIK3CD/OAS2/CTNNB1/AKT2/BAX/IFNAR2/MAP2K2/MYC/PPP2CB/MX1/IRF9/NFKB1/YWHAG/BAK1",91
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","37/4315","55/9418",0.672727272727273,1.46830717370694,3.20286434366941,0.00105279186351723,0.00526918020299013,0.00526918020299013,"ACER2/SAMD8/GM2A/PSAP/PLPP1/SPTLC1/SPTLC3/SPHK2/UGCG/NEU3/ENPP7/SMPD4/ACER3/ASAH2/GAL3ST1/SPTLC2/GLA/GLB1/PLPP3/CERS4/DEGS1/GBA2/PSAPL1/HEXA/SGMS2/GALC/SPHK1/CERS2/ACER1/CERS1/SGPL1/SGPP1/B4GALT5/CERS5/SGMS1/B4GALNT1/HEXB",37
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","17/4315","21/9418",0.80952380952381,1.76688186282624,3.23502321516405,0.0010708588971418,0.00526918020299013,0.00526918020299013,"PANK3/PANK1/BCAT2/DPYD/ALDH1B1/ENPP3/ALDH2/COASY/PPCS/PPCDC/CSAD/VNN2/PANK2/UPB1/BCAT1/ENPP1/ALDH3A2",17
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","29/4315","41/9418",0.707317073170732,1.54380352146511,3.20875003939837,0.00107778685970253,0.00526918020299013,0.00526918020299013,"KRAS/CXCL8/SRC/E2F1/E2F3/THBS1/MAPK1/CDKN2A/RAF1/CDK4/CCND1/MAPK3/VEGFA/EGFR/CDKN1A/DAPK3/BRAF/DAPK1/FGFR3/MAP2K1/NRAS/MDM2/ERBB2/TYMP/CDH1/DAPK2/MAP2K2/MYC/HBEGF",29
"Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","39/4315","59/9418",0.661016949152542,1.44274800164974,3.13690808041541,0.00130199230052534,0.00627809986006737,0.00627809986006737,"PIK3CA/KRAS/DDB2/AXIN1/PIK3R1/PDPK1/CTNNA3/GADD45B/FOXO3/SOS2/PIK3CB/SOS1/MAPK1/RAF1/PTEN/CCND1/TCF7L1/MAPK3/PIK3R2/EGFR/CTNNA1/CDKN1A/BRAF/MAP2K1/NRAS/TCF7L2/ERBB2/PIK3CD/CDH1/GADD45A/APC/CTNNB1/AKT2/BAX/TCF7/MAP2K2/MYC/ILK/BAK1",39
